,subject_id,condition,choice,rt,p1,gp,m0,p0,presentation01,m1,gm,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0
25,8,exp_101,0.0,0.225,0.38,0.4,0.49000000000000005,0.58,1.0,0.6900000000000001,0.6,0.0,1.0,TwoStageBetween,0.5613,0.6366
26,8,exp_1,1.0,0.272,0.49,0.6,0.53,0.79,1.0,0.8300000000000001,0.4,1.0,0.0,TwoStageBetween,0.5587,0.6483
27,8,exp_47,1.0,0.141,0.48,0.4,0.16999999999999996,0.81,1.0,0.79,0.6,1.0,0.0,TwoStageBetween,0.3756,0.0644
28,8,exp_91,0.0,0.643,0.38,0.6,0.3,0.5,1.0,0.4,0.4,0.0,1.0,TwoStageBetween,0.5572,0.6546
29,8,catch_6,1.0,0.432,0.59,0.5,0.19,0.23,0.0,0.27,0.5,1.0,0.0,TwoStageBetween,0.2547,0.0119
30,8,exp_64,0.0,0.996,0.51,0.5,0.42000000000000004,0.72,0.0,0.52,0.5,1.0,1.0,TwoStageBetween,0.5542,0.6663
31,8,exp_19,1.0,0.58,0.17,0.6,0.43,0.28,1.0,0.8300000000000001,0.4,0.0,0.0,TwoStageBetween,0.557,0.6552
32,8,exp_57,0.0,1.658,0.21,0.6,0.18,0.41,1.0,0.62,0.4,1.0,1.0,TwoStageBetween,0.5693,0.408
33,8,exp_78,0.0,0.506,0.2,0.5,0.4,0.8,0.0,0.6799999999999999,0.5,1.0,1.0,TwoStageBetween,0.3394,0.9572
34,8,exp_29,0.0,0.84,0.17,0.4,0.2,0.3,1.0,0.3,0.6,0.0,1.0,TwoStageBetween,0.545,0.697
35,8,exp_27,0.0,0.033,0.17,0.6,0.2,0.3,1.0,0.3,0.4,0.0,1.0,TwoStageBetween,0.4847,0.823
36,8,exp_84,0.0,2.12,0.29,0.5,0.22000000000000003,0.61,0.0,0.8099999999999999,0.5,0.0,1.0,TwoStageBetween,0.5576,0.3469
37,8,catch_1,1.0,0.091,0.41,0.5,0.42000000000000004,0.29,1.0,0.5900000000000001,0.5,1.0,0.0,TwoStageBetween,0.3871,0.0727
38,8,exp_98,0.0,1.035,0.38,0.5,0.49000000000000005,0.58,0.0,0.6900000000000001,0.5,0.0,1.0,TwoStageBetween,0.5588,0.6479
39,8,exp_25,0.0,0.682,0.17,0.6,0.2,0.3,1.0,0.3,0.4,1.0,1.0,TwoStageBetween,0.526,0.7468
40,8,exp_117,0.0,0.707,0.22,0.4,0.42000000000000004,0.49,1.0,0.79,0.6,0.0,1.0,TwoStageBetween,0.5432,0.7025
41,8,catch_9,1.0,0.342,0.72,0.5,0.18,0.48,1.0,0.4,0.5,1.0,0.0,TwoStageBetween,0.2772,0.0178
42,8,exp_114,0.0,0.475,0.22,0.5,0.42000000000000004,0.49,0.0,0.79,0.5,0.0,1.0,TwoStageBetween,0.5216,0.7567
43,8,exp_113,0.0,0.438,0.22,0.6,0.42000000000000004,0.49,1.0,0.79,0.4,1.0,1.0,TwoStageBetween,0.4968,0.8037
44,8,exp_89,1.0,1.789,0.38,0.6,0.3,0.5,1.0,0.4,0.4,1.0,0.0,TwoStageBetween,0.5742,0.5458
45,8,exp_94,0.0,0.192,0.38,0.5,0.3,0.5,0.0,0.4,0.5,1.0,1.0,TwoStageBetween,0.5737,0.5524
46,8,exp_73,0.0,0.303,0.2,0.6,0.4,0.8,1.0,0.6799999999999999,0.4,1.0,1.0,TwoStageBetween,0.3079,0.9716
47,8,exp_23,1.0,0.373,0.17,0.4,0.43,0.28,1.0,0.8300000000000001,0.6,1.0,0.0,TwoStageBetween,0.5588,0.3519
48,8,catch_0,1.0,0.095,0.72,0.5,0.2,0.19,0.0,0.3,0.5,1.0,0.0,TwoStageBetween,0.2016,0.0034
49,8,catch_3,1.0,0.417,0.38,0.5,0.58,0.19,1.0,0.6799999999999999,0.5,1.0,0.0,TwoStageBetween,0.3267,0.0365
50,8,exp_36,0.0,1.248,0.7,0.5,0.2,0.79,0.0,0.32,0.5,0.0,1.0,TwoStageBetween,0.5406,0.29
51,8,exp_9,0.0,1.364,0.29,0.6,0.18,0.7,1.0,0.5,0.4,1.0,1.0,TwoStageBetween,0.5452,0.6962
52,8,exp_35,1.0,0.169,0.7,0.6,0.2,0.79,1.0,0.32,0.4,0.0,0.0,TwoStageBetween,0.5654,0.3837
53,8,exp_18,1.0,0.381,0.17,0.5,0.43,0.28,0.0,0.8300000000000001,0.5,0.0,0.0,TwoStageBetween,0.5758,0.5039
54,8,exp_42,1.0,0.303,0.48,0.5,0.16999999999999996,0.81,0.0,0.79,0.5,0.0,0.0,TwoStageBetween,0.4556,0.1377
55,8,exp_50,0.0,2.359,0.32,0.5,0.6900000000000001,0.49,0.0,0.82,0.5,0.0,1.0,TwoStageBetween,0.5233,0.7529
56,8,exp_15,1.0,0.435,0.29,0.4,0.18,0.7,1.0,0.5,0.6,1.0,0.0,TwoStageBetween,0.5669,0.3923
57,8,exp_108,0.0,0.103,0.4,0.5,0.21000000000000002,0.78,0.0,0.3,0.5,0.0,1.0,TwoStageBetween,0.4932,0.8096
58,8,exp_53,0.0,0.332,0.32,0.4,0.6900000000000001,0.49,1.0,0.82,0.6,0.0,1.0,TwoStageBetween,0.5232,0.7532
59,8,exp_116,0.0,0.452,0.22,0.5,0.42000000000000004,0.49,0.0,0.79,0.5,0.0,1.0,TwoStageBetween,0.5216,0.7567
60,8,catch_8,1.0,0.455,0.32,0.5,0.37,0.22,0.0,0.5,0.5,1.0,0.0,TwoStageBetween,0.4088,0.09
61,8,exp_52,0.0,1.009,0.32,0.5,0.6900000000000001,0.49,0.0,0.82,0.5,0.0,1.0,TwoStageBetween,0.5233,0.7529
62,8,exp_104,0.0,0.798,0.4,0.5,0.21000000000000002,0.78,0.0,0.3,0.5,1.0,1.0,TwoStageBetween,0.4932,0.8096
63,8,exp_58,1.0,1.653,0.21,0.5,0.18,0.41,0.0,0.62,0.5,0.0,0.0,TwoStageBetween,0.5504,0.3202
64,8,exp_8,0.0,0.926,0.29,0.5,0.18,0.7,0.0,0.5,0.5,1.0,1.0,TwoStageBetween,0.5674,0.6043
65,8,exp_3,0.0,0.813,0.49,0.6,0.53,0.79,1.0,0.8300000000000001,0.4,0.0,1.0,TwoStageBetween,0.5272,0.7441
66,8,exp_45,1.0,0.519,0.48,0.4,0.16999999999999996,0.81,1.0,0.79,0.6,0.0,0.0,TwoStageBetween,0.4177,0.0979
67,8,exp_30,0.0,2.851,0.17,0.5,0.2,0.3,0.0,0.3,0.5,1.0,1.0,TwoStageBetween,0.5359,0.7226
68,8,exp_68,0.0,0.379,0.51,0.5,0.42000000000000004,0.72,0.0,0.52,0.5,0.0,1.0,TwoStageBetween,0.5542,0.6663
69,8,exp_37,0.0,0.496,0.7,0.4,0.2,0.79,1.0,0.32,0.6,0.0,1.0,TwoStageBetween,0.543,0.297
70,8,exp_31,0.0,0.374,0.17,0.4,0.2,0.3,1.0,0.3,0.6,1.0,1.0,TwoStageBetween,0.5691,0.5934
71,8,exp_75,0.0,0.435,0.2,0.6,0.4,0.8,1.0,0.6799999999999999,0.4,0.0,1.0,TwoStageBetween,0.2786,0.9818
72,8,exp_12,0.0,1.056,0.29,0.5,0.18,0.7,0.0,0.5,0.5,0.0,1.0,TwoStageBetween,0.5674,0.6043
73,8,exp_51,0.0,0.35,0.32,0.6,0.6900000000000001,0.49,1.0,0.82,0.4,0.0,1.0,TwoStageBetween,0.4817,0.8274
74,8,exp_62,1.0,0.24,0.21,0.5,0.18,0.41,0.0,0.62,0.5,1.0,0.0,TwoStageBetween,0.5504,0.3202
75,8,exp_11,0.0,0.387,0.29,0.6,0.18,0.7,1.0,0.5,0.4,0.0,1.0,TwoStageBetween,0.5084,0.7833
76,8,exp_14,0.0,0.206,0.29,0.5,0.18,0.7,0.0,0.5,0.5,1.0,1.0,TwoStageBetween,0.5674,0.6043
77,8,exp_85,1.0,1.568,0.29,0.4,0.22000000000000003,0.61,1.0,0.8099999999999999,0.6,0.0,0.0,TwoStageBetween,0.5283,0.2584
78,8,exp_97,0.0,1.31,0.38,0.6,0.49000000000000005,0.58,1.0,0.6900000000000001,0.4,1.0,1.0,TwoStageBetween,0.5561,0.659
79,8,catch_11,1.0,0.406,0.58,0.5,0.16999999999999996,0.18,1.0,0.5,0.5,1.0,0.0,TwoStageBetween,0.1599,0.0007
80,8,exp_77,0.0,0.454,0.2,0.4,0.4,0.8,1.0,0.6799999999999999,0.6,0.0,1.0,TwoStageBetween,0.375,0.936
81,8,exp_79,0.0,0.642,0.2,0.4,0.4,0.8,1.0,0.6799999999999999,0.6,1.0,1.0,TwoStageBetween,0.4171,0.9026
82,8,catch_18,1.0,0.02,0.37,0.5,0.31,0.19,0.0,0.38,0.5,1.0,0.0,TwoStageBetween,0.3413,0.0438
83,8,catch_13,1.0,0.105,0.52,0.5,0.18,0.21,1.0,0.27999999999999997,0.5,1.0,0.0,TwoStageBetween,0.2367,0.0082
84,8,exp_44,1.0,0.556,0.48,0.5,0.16999999999999996,0.81,0.0,0.79,0.5,0.0,0.0,TwoStageBetween,0.4556,0.1377
85,8,exp_61,1.0,0.895,0.21,0.4,0.18,0.41,1.0,0.62,0.6,0.0,0.0,TwoStageBetween,0.5217,0.2435
86,8,exp_111,0.0,0.186,0.4,0.4,0.21000000000000002,0.78,1.0,0.3,0.6,1.0,1.0,TwoStageBetween,0.5441,0.6996
87,8,catch_17,1.0,0.041,0.68,0.5,0.22000000000000003,0.4,1.0,0.3,0.5,1.0,0.0,TwoStageBetween,0.3369,0.0415
88,8,exp_55,0.0,0.474,0.32,0.4,0.6900000000000001,0.49,1.0,0.82,0.6,1.0,1.0,TwoStageBetween,0.556,0.6593
89,8,exp_93,1.0,1.378,0.38,0.4,0.3,0.5,1.0,0.4,0.6,0.0,0.0,TwoStageBetween,0.5731,0.559
90,8,exp_49,0.0,0.31,0.32,0.6,0.6900000000000001,0.49,1.0,0.82,0.4,1.0,1.0,TwoStageBetween,0.5235,0.7525
91,8,exp_103,1.0,1.196,0.38,0.4,0.49000000000000005,0.58,1.0,0.6900000000000001,0.6,1.0,0.0,TwoStageBetween,0.5753,0.5263
92,8,exp_83,1.0,0.102,0.29,0.6,0.22000000000000003,0.61,1.0,0.8099999999999999,0.4,0.0,0.0,TwoStageBetween,0.573,0.5608
93,8,catch_10,1.0,0.358,0.51,0.5,0.16999999999999996,0.31,0.0,0.32,0.5,1.0,0.0,TwoStageBetween,0.2972,0.0243
94,8,exp_105,0.0,0.685,0.4,0.6,0.21000000000000002,0.78,1.0,0.3,0.4,1.0,1.0,TwoStageBetween,0.4792,0.8312
95,8,exp_87,1.0,0.723,0.29,0.4,0.22000000000000003,0.61,1.0,0.8099999999999999,0.6,1.0,0.0,TwoStageBetween,0.4874,0.181
96,8,exp_100,1.0,0.431,0.38,0.5,0.49000000000000005,0.58,0.0,0.6900000000000001,0.5,0.0,0.0,TwoStageBetween,0.5588,0.6479
97,8,exp_106,0.0,0.642,0.4,0.5,0.21000000000000002,0.78,0.0,0.3,0.5,0.0,1.0,TwoStageBetween,0.4932,0.8096
98,8,catch_12,1.0,0.305,0.47,0.5,0.5,0.23,0.0,0.6,0.5,1.0,0.0,TwoStageBetween,0.3332,0.0397
99,8,exp_38,1.0,0.559,0.7,0.5,0.2,0.79,0.0,0.32,0.5,1.0,0.0,TwoStageBetween,0.5406,0.29
100,8,exp_7,1.0,1.222,0.49,0.4,0.53,0.79,1.0,0.8300000000000001,0.6,1.0,0.0,TwoStageBetween,0.5757,0.4879
101,8,exp_17,0.0,0.913,0.17,0.6,0.43,0.28,1.0,0.8300000000000001,0.4,1.0,1.0,TwoStageBetween,0.5741,0.5465
102,8,exp_28,0.0,0.515,0.17,0.5,0.2,0.3,0.0,0.3,0.5,0.0,1.0,TwoStageBetween,0.5359,0.7226
103,8,catch_14,1.0,0.506,0.28,0.5,0.41,0.22,0.0,0.79,0.5,1.0,0.0,TwoStageBetween,0.365,0.0575
104,8,exp_66,0.0,0.07,0.51,0.5,0.42000000000000004,0.72,0.0,0.52,0.5,0.0,1.0,TwoStageBetween,0.5542,0.6663
105,8,exp_95,0.0,0.949,0.38,0.4,0.3,0.5,1.0,0.4,0.6,1.0,1.0,TwoStageBetween,0.5736,0.4457
106,8,exp_110,0.0,0.312,0.4,0.5,0.21000000000000002,0.78,0.0,0.3,0.5,1.0,1.0,TwoStageBetween,0.4932,0.8096
107,8,exp_86,1.0,0.206,0.29,0.5,0.22000000000000003,0.61,0.0,0.8099999999999999,0.5,1.0,0.0,TwoStageBetween,0.5576,0.3469
108,8,exp_33,1.0,0.218,0.7,0.6,0.2,0.79,1.0,0.32,0.4,1.0,0.0,TwoStageBetween,0.5381,0.2831
109,8,exp_70,0.0,0.696,0.51,0.5,0.42000000000000004,0.72,0.0,0.52,0.5,1.0,1.0,TwoStageBetween,0.5542,0.6663
110,8,exp_34,1.0,0.412,0.7,0.5,0.2,0.79,0.0,0.32,0.5,0.0,0.0,TwoStageBetween,0.5406,0.29
111,8,catch_19,1.0,0.196,0.59,0.5,0.31,0.48,1.0,0.48,0.5,1.0,0.0,TwoStageBetween,0.4108,0.0917
112,8,exp_109,0.0,0.707,0.4,0.4,0.21000000000000002,0.78,1.0,0.3,0.6,0.0,1.0,TwoStageBetween,0.5069,0.786
113,8,exp_32,1.0,0.065,0.7,0.5,0.2,0.79,0.0,0.32,0.5,1.0,0.0,TwoStageBetween,0.5406,0.29
114,8,exp_4,0.0,0.309,0.49,0.5,0.53,0.79,0.0,0.8300000000000001,0.5,0.0,1.0,TwoStageBetween,0.5638,0.6246
115,8,catch_15,1.0,0.67,0.49,0.5,0.3,0.22,1.0,0.49000000000000005,0.5,1.0,0.0,TwoStageBetween,0.2464,0.0101
116,8,exp_81,1.0,2.01,0.29,0.6,0.22000000000000003,0.61,1.0,0.8099999999999999,0.4,1.0,0.0,TwoStageBetween,0.5737,0.4475
117,8,exp_24,0.0,0.415,0.17,0.5,0.2,0.3,0.0,0.3,0.5,1.0,1.0,TwoStageBetween,0.5359,0.7226
118,8,exp_92,1.0,1.264,0.38,0.5,0.3,0.5,0.0,0.4,0.5,0.0,0.0,TwoStageBetween,0.5737,0.5524
119,8,exp_65,0.0,0.026,0.51,0.6,0.42000000000000004,0.72,1.0,0.52,0.4,1.0,1.0,TwoStageBetween,0.5554,0.6616
120,8,exp_16,1.0,1.601,0.17,0.5,0.43,0.28,0.0,0.8300000000000001,0.5,1.0,0.0,TwoStageBetween,0.5758,0.5039
121,8,exp_76,0.0,0.017,0.2,0.5,0.4,0.8,0.0,0.6799999999999999,0.5,0.0,1.0,TwoStageBetween,0.3394,0.9572
122,8,exp_63,1.0,0.458,0.21,0.4,0.18,0.41,1.0,0.62,0.6,1.0,0.0,TwoStageBetween,0.4797,0.1696
123,8,exp_5,0.0,1.686,0.49,0.4,0.53,0.79,1.0,0.8300000000000001,0.6,0.0,1.0,TwoStageBetween,0.5681,0.6004
124,8,exp_13,0.0,0.929,0.29,0.4,0.18,0.7,1.0,0.5,0.6,0.0,1.0,TwoStageBetween,0.5758,0.5044
125,8,exp_48,0.0,0.411,0.32,0.5,0.6900000000000001,0.49,0.0,0.82,0.5,1.0,1.0,TwoStageBetween,0.5233,0.7529
126,8,exp_6,0.0,1.957,0.49,0.5,0.53,0.79,0.0,0.8300000000000001,0.5,1.0,1.0,TwoStageBetween,0.5638,0.6246
127,8,exp_118,0.0,0.596,0.22,0.5,0.42000000000000004,0.49,0.0,0.79,0.5,1.0,1.0,TwoStageBetween,0.5216,0.7567
128,8,exp_71,0.0,0.19,0.51,0.4,0.42000000000000004,0.72,1.0,0.52,0.6,1.0,1.0,TwoStageBetween,0.5727,0.564
129,8,exp_56,1.0,0.46,0.21,0.5,0.18,0.41,0.0,0.62,0.5,1.0,0.0,TwoStageBetween,0.5504,0.3202
130,8,exp_21,1.0,0.065,0.17,0.4,0.43,0.28,1.0,0.8300000000000001,0.6,0.0,0.0,TwoStageBetween,0.5747,0.4611
131,8,exp_112,1.0,1.5,0.22,0.5,0.42000000000000004,0.49,0.0,0.79,0.5,1.0,0.0,TwoStageBetween,0.5216,0.7567
132,8,catch_16,1.0,0.484,0.37,0.5,0.6799999999999999,0.32,0.0,0.78,0.5,1.0,0.0,TwoStageBetween,0.5354,0.276
133,8,exp_119,0.0,0.309,0.22,0.4,0.42000000000000004,0.49,1.0,0.79,0.6,1.0,1.0,TwoStageBetween,0.5682,0.5996
134,8,exp_2,1.0,0.089,0.49,0.5,0.53,0.79,0.0,0.8300000000000001,0.5,0.0,0.0,TwoStageBetween,0.5638,0.6246
135,8,exp_72,0.0,0.787,0.2,0.5,0.4,0.8,0.0,0.6799999999999999,0.5,1.0,1.0,TwoStageBetween,0.3394,0.9572
136,8,exp_41,1.0,0.334,0.48,0.6,0.16999999999999996,0.81,1.0,0.79,0.4,1.0,0.0,TwoStageBetween,0.4932,0.1902
137,8,exp_0,1.0,1.992,0.49,0.5,0.53,0.79,0.0,0.8300000000000001,0.5,1.0,0.0,TwoStageBetween,0.5638,0.6246
138,8,exp_54,0.0,0.323,0.32,0.5,0.6900000000000001,0.49,0.0,0.82,0.5,1.0,1.0,TwoStageBetween,0.5233,0.7529
139,8,exp_39,1.0,0.165,0.7,0.4,0.2,0.79,1.0,0.32,0.6,1.0,0.0,TwoStageBetween,0.5055,0.2114
